,time,m_dot,delta_t,m_air,m_air_leakage,pwr,energy_in,energy_out,work_per_kg,total_work_per_kg,water_per_kg,fuel_per_kg,m_water,m_fuel,p_store,T_store,m_store,p0,p1,p2,p3,T0,T1,T2,T3,dp_pipe_f,dp_pipe_g,dp_well,error_msg,dT_pipe_ocean,dT_pipe_sub,dT_pipe
13,1.3400336694094548,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,239808.05366916306,24719.27894647495,0.0,-408.7983536146789,-417.5203538056795,0.0,0.0,0.0,0.0,14.417078505839756,316.02152033,97943857.26934783,0.101325,13.76981681303739,14.597557584783232,14.386803236159775,290.0,290.0,290.0,316.02152033,1.4584069203469119,-2.286147692092755,0.21075434862345688,,0.0,0.0,0.0
14,1.4431131055178743,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,239891.17045686254,24727.846578082157,0.0,-408.9400419585414,-417.6650651699415,0.0,0.0,0.0,0.0,14.447353775519739,316.02152033,98149535.32618341,0.101325,13.793279216504601,14.6271107129533,14.417078505839756,290.0,290.0,290.0,316.02152033,1.4560468178624142,-2.289878314311113,0.2100322071135441,,0.0,0.0,0.0
15,1.5461925416262938,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,239974.18562723408,24736.403735032498,0.0,-409.081557076377,-417.8095996122775,0.0,0.0,0.0,0.0,14.477629045199718,316.02152033,98355213.38301899,0.101325,13.816752839490961,14.656668196814579,14.447353775519739,290.0,290.0,290.0,316.02152033,1.4536940867736017,-2.293609444097219,0.2093144212948399,,0.0,0.0,0.0
16,1.6492719777347133,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240057.09891396624,24744.950389874746,0.0,-409.2228985142074,-417.9539566690233,0.0,0.0,0.0,0.0,14.5079043148797,316.02152033,98560891.43985456,0.101325,13.840237527796269,14.686230002370134,14.477629045199718,290.0,290.0,290.0,316.02152033,1.4513486596327383,-2.297341134206604,0.20860095717041638,,0.0,0.0,0.0
17,1.7523514138431329,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240139.91052458028,24753.48656400007,0.0,-409.36406662579174,-418.09813670148577,0.0,0.0,0.0,0.0,14.538179584559678,316.02152033,98766569.49669014,0.101325,13.863733261056385,14.715796095944444,14.5079043148797,290.0,290.0,290.0,316.02152033,1.4490105207625357,-2.301073355650595,0.20789178106474537,,0.0,0.0,0.0
18,1.8554308499515524,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240222.62054542484,24762.012266309244,0.0,-409.5050615583278,-418.24213986000325,0.0,0.0,0.0,0.0,14.568454854239663,316.02152033,98972247.55352572,0.101325,13.88723998463616,14.745366444179865,14.538179584559678,290.0,290.0,290.0,316.02152033,1.446679641186437,-2.304806100730143,0.20718685962018668,,0.0,0.0,0.0
19,1.958510286059972,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240305.22909554542,24770.527509073407,0.0,-409.64588351475123,-418.3859663518412,0.0,0.0,0.0,0.0,14.598730123919642,316.02152033,99177925.6103613,0.101325,13.910757653180168,14.774941014033177,14.568454854239663,290.0,290.0,290.0,316.02152033,1.4443559954541034,-2.3085393563071133,0.20648615979351348,,0.0,0.0,0.0
20,2.0615897221683914,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240387.73628692378,24779.03230383558,0.0,-409.7865326859562,-418.5296163719666,0.0,0.0,0.0,0.0,14.629005393599623,316.02152033,99383603.66719687,0.101325,13.934286219343868,14.80451977277213,14.598730123919642,290.0,290.0,290.0,316.02152033,1.4420395572982656,-2.31227311072653,0.20578964885248752,,0.0,0.0,0.0
21,2.164669158276811,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240470.14223470393,24787.526662464737,0.0,-409.9270092682276,-418.6730901208522,0.0,0.0,0.0,0.0,14.659280663279604,316.02152033,99589281.72403245,0.101325,13.95782563670073,14.834102687972104,14.629005393599623,290.0,290.0,290.0,316.02152033,1.439730300754674,-2.316007352026048,0.20509729437248048,,0.0,0.0,0.0
22,2.267748594385231,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240552.4470545345,24796.01059688188,0.0,-410.0673134587102,-418.8163877998491,0.0,0.0,0.0,0.0,14.689555932959586,316.02152033,99794959.78086802,0.101325,13.98137585898932,14.863689727512725,14.659280663279604,290.0,290.0,290.0,316.02152033,1.4374281998743423,-2.3197420683977477,0.20440906423312022,,0.0,0.0,0.0
23,2.3708280304936507,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240634.6508632265,24804.484119127814,0.0,-410.207445456531,-418.9595096123326,0.0,0.0,0.0,0.0,14.719831202639567,316.02152033,100000637.8377036,0.101325,14.004936840303923,14.893280859574578,14.689555932959586,290.0,290.0,290.0,316.02152033,1.4351332287979488,-2.323477248068602,0.20372492661499209,,0.0,0.0,0.0
24,2.4739074666020704,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240716.753778561,24812.94724134335,0.0,-410.34740546246974,-419.1024557633665,0.0,0.0,0.0,0.0,14.75010647231955,316.02152033,100206315.89453918,0.101325,14.028508535042356,14.922876052635939,14.719831202639567,290.0,290.0,290.0,316.02152033,1.432845361737177,-2.3272128793307587,0.20304484999637218,,0.0,0.0,0.0
25,2.57698690271049,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240798.7559193134,24821.399975771794,0.0,-410.4871936790019,-419.245226459746,0.0,0.0,0.0,0.0,14.78038174199953,316.02152033,100411993.95137475,0.101325,14.052090897916194,14.952475275469553,14.75010647231955,290.0,290.0,290.0,316.02152033,1.4305645729799206,-2.330948950533279,0.20236880315000327,,0.0,0.0,0.0
26,2.68006633881891,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240880.65740522384,24829.842334755882,0.0,-410.6268103102472,-419.387821909946,0.0,0.0,0.0,0.0,14.81065701167951,316.02152033,100617672.00821033,0.101325,14.075683883945004,14.982078497139442,14.78038174199953,290.0,290.0,290.0,316.02152033,1.4282908368893479,-2.334685450083786,0.2016967551399116,,0.0,0.0,0.0
27,2.7831457749273296,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,240962.45835698105,24838.274330736145,0.0,-410.76625556194256,-419.53024232409285,0.0,0.0,0.0,0.0,14.840932281359493,316.02152033,100823350.06504591,0.101325,14.099287448454731,15.011685686997765,14.81065701167951,290.0,290.0,290.0,316.02152033,1.4260241279045338,-2.338422366447566,0.20102867531825552,,0.0,0.0,0.0
28,2.8862252110357494,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,241044.1588962037,24846.69597624897,0.0,-410.90552964140994,-419.672487913932,0.0,0.0,0.0,0.0,14.871207551039472,316.02152033,101029028.12188148,0.101325,14.122901547075045,15.041296814681717,14.840932281359493,290.0,290.0,290.0,316.02152033,1.4237644205406654,-2.342159688147338,0.20036453332222415,,0.0,0.0,0.0
29,2.989304647144169,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,241125.75914542185,24855.107283924684,0.0,-411.0446327575253,-419.8145588927958,0.0,0.0,0.0,0.0,14.901482820719455,316.02152033,101234706.17871706,0.101325,14.146526135736917,15.070911850110427,14.871207551039472,290.0,290.0,290.0,316.02152033,1.4215116893893411,-2.3458974037628506,0.19970429907095522,,0.0,0.0,0.0
30,3.092384083252589,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,241207.25922805947,24863.50826648576,0.0,-411.183565120688,-419.95645547557274,0.0,0.0,0.0,0.0,14.931758090399434,316.02152033,101440384.23555264,0.101325,14.170161170670276,15.10053076348196,14.901482820719455,290.0,290.0,290.0,316.02152033,1.4192659091188424,-2.349635501930525,0.1990479427625047,,0.0,0.0,0.0
31,3.1954635193610086,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,241288.65926841644,24871.898936744958,0.0,-411.32232694279094,-420.0981778786765,0.0,0.0,0.0,0.0,14.962033360079415,316.02152033,101646062.29238822,0.101325,14.19380660840156,15.130153525270286,14.931758090399434,290.0,290.0,290.0,316.02152033,1.417027054474378,-2.353373971343102,0.19839543487085187,,0.0,0.0,0.0
32,3.2985429554694283,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,241369.9593916516,24880.279307603585,0.0,-411.46091843719114,-420.2397263200163,0.0,0.0,0.0,0.0,14.992308629759394,316.02152033,101851740.3492238,0.101325,14.217462405751425,15.15978010622235,14.962033360079415,290.0,290.0,290.0,316.02152033,1.4147951002783425,-2.357112800749268,0.19774674614293453,,0.0,0.0,0.0
33,3.401622391577848,574.3625466,0.1030794361084196,213137.88273116594,7459.825895590809,241451.15972376507,24888.649392049658,0.0,-411.5993398186796,-420.3811010189658,0.0,0.0,0.0,0.0,15.022583899439377,316.02152033,102057418.40605937,0.101325,14.241128519832323,15.189410477355114,14.992308629759394,290.0,290.0,290.0,316.02152033,1.412570021430538,-2.360851978953328,0.1971018475957198,,0.0,0.0,0.0
